code_iso;code_key
USA;USA-South-Dakota-Todd
USA;USA-South-Dakota-Tripp
USA;USA-South-Dakota-Turner
USA;USA-South-Dakota-Union
USA;USA-South-Dakota-Walworth
USA;USA-South-Dakota-Yankton
USA;USA-South-Dakota-Ziebach
USA;USA-Tennessee-Anderson
USA;USA-Tennessee-Bedford
USA;USA-Tennessee-Benton
USA;USA-Tennessee-Bledsoe
USA;USA-Tennessee-Blount
USA;USA-Tennessee-Bradley
USA;USA-Tennessee-Campbell
USA;USA-Tennessee-Cannon
USA;USA-Tennessee-Carroll
USA;USA-Tennessee-Carter
USA;USA-Tennessee-Cheatham
USA;USA-Tennessee-Chester
USA;USA-Tennessee-Claiborne
USA;USA-Tennessee-Clay
USA;USA-Tennessee-Cocke
USA;USA-Tennessee-Coffee
USA;USA-Tennessee-Crockett
USA;USA-Tennessee-Cumberland
USA;USA-Tennessee-Davidson
USA;USA-Tennessee-DeKalb
USA;USA-Tennessee-Decatur
USA;USA-Tennessee-Dickson
USA;USA-Tennessee-Dyer
USA;USA-Tennessee-Fayette
USA;USA-Tennessee-Fentress
USA;USA-Tennessee-Franklin
USA;USA-Tennessee-Gibson
USA;USA-Tennessee-Giles
USA;USA-Tennessee-Grainger
USA;USA-Tennessee-Greene
USA;USA-Tennessee-Grundy
USA;USA-Tennessee-Hamblen
USA;USA-Tennessee-Hamilton
USA;USA-Tennessee-Hancock
USA;USA-Tennessee-Hardeman
USA;USA-Tennessee-Hardin
USA;USA-Tennessee-Hawkins
USA;USA-Tennessee-Haywood
USA;USA-Tennessee-Henderson
USA;USA-Tennessee-Henry
USA;USA-Tennessee-Hickman
USA;USA-Tennessee-Houston
USA;USA-Tennessee-Humphreys
USA;USA-Tennessee-Jackson
USA;USA-Tennessee-Jefferson
USA;USA-Tennessee-Johnson
USA;USA-Tennessee-Knox
USA;USA-Tennessee-Lake
USA;USA-Tennessee-Lauderdale
USA;USA-Tennessee-Lawrence
USA;USA-Tennessee-Lewis
USA;USA-Tennessee-Lincoln
USA;USA-Tennessee-Loudon
USA;USA-Tennessee-Macon
USA;USA-Tennessee-Madison
USA;USA-Tennessee-Marion
USA;USA-Tennessee-Marshall
USA;USA-Tennessee-Maury
USA;USA-Tennessee-McMinn
USA;USA-Tennessee-McNairy
USA;USA-Tennessee-Meigs
USA;USA-Tennessee-Monroe
USA;USA-Tennessee-Montgomery
USA;USA-Tennessee-Moore
USA;USA-Tennessee-Morgan
USA;USA-Tennessee-Obion
USA;USA-Tennessee-Overton
USA;USA-Tennessee-Perry
USA;USA-Tennessee-Pickett
USA;USA-Tennessee-Polk
USA;USA-Tennessee-Putnam
USA;USA-Tennessee-Rhea
USA;USA-Tennessee-Roane
USA;USA-Tennessee-Robertson
USA;USA-Tennessee-Rutherford
USA;USA-Tennessee-Scott
USA;USA-Tennessee-Sequatchie
USA;USA-Tennessee-Sevier
USA;USA-Tennessee-Shelby
USA;USA-Tennessee-Smith
USA;USA-Tennessee-Stewart
USA;USA-Tennessee-Sullivan
USA;USA-Tennessee-Sumner
USA;USA-Tennessee-Tipton
USA;USA-Tennessee-Trousdale
USA;USA-Tennessee-Unicoi
USA;USA-Tennessee-Union
USA;USA-Tennessee-Van-Buren
USA;USA-Tennessee-Warren
USA;USA-Tennessee-Washington
USA;USA-Tennessee-Wayne
USA;USA-Tennessee-Weakley
USA;USA-Tennessee-White
USA;USA-Tennessee-Williamson
USA;USA-Tennessee-Wilson
USA;USA-Texas-Anderson
USA;USA-Texas-Andrews
USA;USA-Texas-Angelina
USA;USA-Texas-Aransas
USA;USA-Texas-Archer
USA;USA-Texas-Armstrong
USA;USA-Texas-Atascosa
USA;USA-Texas-Austin
USA;USA-Texas-Bailey
USA;USA-Texas-Bandera
USA;USA-Texas-Bastrop
USA;USA-Texas-Baylor
USA;USA-Texas-Bee
USA;USA-Texas-Bell
USA;USA-Texas-Bexar
USA;USA-Texas-Blanco
USA;USA-Texas-Borden
USA;USA-Texas-Bosque
USA;USA-Texas-Bowie
USA;USA-Texas-Brazoria
USA;USA-Texas-Brazos
USA;USA-Texas-Brewster
USA;USA-Texas-Briscoe
USA;USA-Texas-Brooks
USA;USA-Texas-Brown
USA;USA-Texas-Burleson
USA;USA-Texas-Burnet
USA;USA-Texas-Caldwell
USA;USA-Texas-Calhoun
USA;USA-Texas-Callahan
USA;USA-Texas-Cameron
USA;USA-Texas-Camp
USA;USA-Texas-Carson
USA;USA-Texas-Cass
USA;USA-Texas-Castro
USA;USA-Texas-Chambers
USA;USA-Texas-Cherokee
USA;USA-Texas-Childress
USA;USA-Texas-Clay
USA;USA-Texas-Cochran
USA;USA-Texas-Coke
USA;USA-Texas-Coleman
USA;USA-Texas-Collin
USA;USA-Texas-Collingsworth
USA;USA-Texas-Colorado
USA;USA-Texas-Comal
USA;USA-Texas-Comanche
USA;USA-Texas-Concho
USA;USA-Texas-Cooke
USA;USA-Texas-Coryell
USA;USA-Texas-Cottle
USA;USA-Texas-Crane
USA;USA-Texas-Crockett
USA;USA-Texas-Crosby
USA;USA-Texas-Culberson
USA;USA-Texas-Dallam
USA;USA-Texas-Dallas
USA;USA-Texas-Dawson
USA;USA-Texas-DeWitt
USA;USA-Texas-Deaf-Smith
USA;USA-Texas-Delta
USA;USA-Texas-Denton
USA;USA-Texas-Dickens
USA;USA-Texas-Dimmit
USA;USA-Texas-Donley
USA;USA-Texas-Duval
USA;USA-Texas-Eastland
USA;USA-Texas-Ector
USA;USA-Texas-Edwards
USA;USA-Texas-El-Paso
USA;USA-Texas-Ellis
USA;USA-Texas-Erath
USA;USA-Texas-Falls
USA;USA-Texas-Fannin
USA;USA-Texas-Fayette
USA;USA-Texas-Fisher
USA;USA-Texas-Floyd
USA;USA-Texas-Foard
USA;USA-Texas-Fort-Bend
USA;USA-Texas-Franklin
USA;USA-Texas-Freestone
USA;USA-Texas-Frio
USA;USA-Texas-Gaines
USA;USA-Texas-Galveston
USA;USA-Texas-Garza
USA;USA-Texas-Gillespie
USA;USA-Texas-Glasscock
USA;USA-Texas-Goliad
USA;USA-Texas-Gonzales
USA;USA-Texas-Gray
USA;USA-Texas-Grayson
USA;USA-Texas-Gregg
USA;USA-Texas-Grimes
USA;USA-Texas-Guadalupe
USA;USA-Texas-Hale
USA;USA-Texas-Hall
USA;USA-Texas-Hamilton
USA;USA-Texas-Hansford
USA;USA-Texas-Hardeman
USA;USA-Texas-Hardin
USA;USA-Texas-Harris
USA;USA-Texas-Harrison
USA;USA-Texas-Hartley
USA;USA-Texas-Haskell
USA;USA-Texas-Hays
USA;USA-Texas-Hemphill
USA;USA-Texas-Henderson
USA;USA-Texas-Hidalgo
USA;USA-Texas-Hill
USA;USA-Texas-Hockley
USA;USA-Texas-Hood
USA;USA-Texas-Hopkins
USA;USA-Texas-Houston
USA;USA-Texas-Howard
USA;USA-Texas-Hudspeth
USA;USA-Texas-Hunt
USA;USA-Texas-Hutchinson
USA;USA-Texas-Irion
USA;USA-Texas-Jack
USA;USA-Texas-Jackson
USA;USA-Texas-Jasper
USA;USA-Texas-Jeff-Davis
USA;USA-Texas-Jefferson
USA;USA-Texas-Jim-Hogg
USA;USA-Texas-Jim-Wells
USA;USA-Texas-Johnson
USA;USA-Texas-Jones
USA;USA-Texas-Karnes
USA;USA-Texas-Kaufman
USA;USA-Texas-Kendall
USA;USA-Texas-Kenedy
USA;USA-Texas-Kent
USA;USA-Texas-Kerr
USA;USA-Texas-Kimble
USA;USA-Texas-King
USA;USA-Texas-Kinney
USA;USA-Texas-Kleberg
USA;USA-Texas-Knox
USA;USA-Texas-La-Salle
USA;USA-Texas-Lamar
USA;USA-Texas-Lamb
USA;USA-Texas-Lampasas
USA;USA-Texas-Lavaca
USA;USA-Texas-Lee
USA;USA-Texas-Leon
USA;USA-Texas-Liberty
USA;USA-Texas-Limestone
USA;USA-Texas-Lipscomb
USA;USA-Texas-Live-Oak
USA;USA-Texas-Llano
USA;USA-Texas-Loving
USA;USA-Texas-Lubbock
USA;USA-Texas-Lynn
USA;USA-Texas-Madison
USA;USA-Texas-Marion
USA;USA-Texas-Martin
USA;USA-Texas-Mason
USA;USA-Texas-Matagorda
USA;USA-Texas-Maverick
USA;USA-Texas-McCulloch
USA;USA-Texas-McLennan
USA;USA-Texas-McMullen
USA;USA-Texas-Medina
USA;USA-Texas-Menard
USA;USA-Texas-Midland
USA;USA-Texas-Milam
USA;USA-Texas-Mills
USA;USA-Texas-Mitchell
USA;USA-Texas-Montague
USA;USA-Texas-Montgomery
USA;USA-Texas-Moore
USA;USA-Texas-Morris
USA;USA-Texas-Motley
USA;USA-Texas-Nacogdoches
USA;USA-Texas-Navarro
USA;USA-Texas-Newton
USA;USA-Texas-Nolan
USA;USA-Texas-Nueces
USA;USA-Texas-Ochiltree
USA;USA-Texas-Oldham
USA;USA-Texas-Orange
USA;USA-Texas-Palo-Pinto
USA;USA-Texas-Panola
USA;USA-Texas-Parker
USA;USA-Texas-Parmer
USA;USA-Texas-Pecos
USA;USA-Texas-Polk
USA;USA-Texas-Potter
USA;USA-Texas-Presidio
USA;USA-Texas-Rains
USA;USA-Texas-Randall
USA;USA-Texas-Reagan
USA;USA-Texas-Real
USA;USA-Texas-Red-River
USA;USA-Texas-Reeves
USA;USA-Texas-Refugio
USA;USA-Texas-Roberts
USA;USA-Texas-Robertson
USA;USA-Texas-Rockwall
USA;USA-Texas-Runnels
USA;USA-Texas-Rusk
USA;USA-Texas-Sabine
USA;USA-Texas-San-Augustine
USA;USA-Texas-San-Jacinto
USA;USA-Texas-San-Patricio
USA;USA-Texas-San-Saba
USA;USA-Texas-Schleicher
USA;USA-Texas-Scurry
USA;USA-Texas-Shackelford
USA;USA-Texas-Shelby
USA;USA-Texas-Sherman
USA;USA-Texas-Smith
USA;USA-Texas-Somervell
USA;USA-Texas-Starr
USA;USA-Texas-Stephens
USA;USA-Texas-Sterling
USA;USA-Texas-Stonewall
USA;USA-Texas-Sutton
USA;USA-Texas-Swisher
USA;USA-Texas-Tarrant
USA;USA-Texas-Taylor
USA;USA-Texas-Terrell
USA;USA-Texas-Terry
USA;USA-Texas-Throckmorton
USA;USA-Texas-Titus
USA;USA-Texas-Tom-Green
USA;USA-Texas-Travis
USA;USA-Texas-Trinity
USA;USA-Texas-Tyler
USA;USA-Texas-Upshur
USA;USA-Texas-Upton
USA;USA-Texas-Uvalde
USA;USA-Texas-Val-Verde
USA;USA-Texas-Van-Zandt
USA;USA-Texas-Victoria
USA;USA-Texas-Walker
USA;USA-Texas-Waller
USA;USA-Texas-Ward
USA;USA-Texas-Washington
USA;USA-Texas-Webb
USA;USA-Texas-Wharton
USA;USA-Texas-Wheeler
USA;USA-Texas-Wichita
USA;USA-Texas-Wilbarger
USA;USA-Texas-Willacy
USA;USA-Texas-Williamson
USA;USA-Texas-Wilson
USA;USA-Texas-Winkler
USA;USA-Texas-Wise
USA;USA-Texas-Wood
USA;USA-Texas-Yoakum
USA;USA-Texas-Young
USA;USA-Texas-Zapata
USA;USA-Texas-Zavala
USA;USA-Utah-Bear-River
USA;USA-Utah-Central-Utah
USA;USA-Utah-Davis
USA;USA-Utah-Salt-Lake
USA;USA-Utah-San-Juan
USA;USA-Utah-Southeast-Utah
USA;USA-Utah-Southwest-Utah
USA;USA-Utah-Summit
USA;USA-Utah-Tooele
USA;USA-Utah-TriCounty
USA;USA-Utah-Utah
USA;USA-Utah-Wasatch
USA;USA-Utah-Weber-Morgan
USA;USA-Vermont-Addison
USA;USA-Vermont-Bennington
USA;USA-Vermont-Caledonia
USA;USA-Vermont-Chittenden
USA;USA-Vermont-Essex
USA;USA-Vermont-Franklin
USA;USA-Vermont-Grand-Isle
USA;USA-Vermont-Lamoille
USA;USA-Vermont-Orange
USA;USA-Vermont-Orleans
USA;USA-Vermont-Rutland
USA;USA-Vermont-Washington
USA;USA-Vermont-Windham
USA;USA-Vermont-Windsor
USA;USA-Virgin-Islands
USA;USA-Virginia-Accomack
USA;USA-Virginia-Albemarle
USA;USA-Virginia-Alexandria
USA;USA-Virginia-Alleghany
USA;USA-Virginia-Amelia
USA;USA-Virginia-Amherst
USA;USA-Virginia-Appomattox
USA;USA-Virginia-Arlington
USA;USA-Virginia-Augusta
USA;USA-Virginia-Bath
USA;USA-Virginia-Bedford
USA;USA-Virginia-Bland
USA;USA-Virginia-Botetourt
USA;USA-Virginia-Bristol
USA;USA-Virginia-Brunswick
USA;USA-Virginia-Buchanan
USA;USA-Virginia-Buckingham
USA;USA-Virginia-Buena-Vista
USA;USA-Virginia-Campbell
USA;USA-Virginia-Caroline
USA;USA-Virginia-Carroll
USA;USA-Virginia-Charles-City
USA;USA-Virginia-Charlotte
USA;USA-Virginia-Charlottesville
USA;USA-Virginia-Chesapeake
USA;USA-Virginia-Chesterfield
USA;USA-Virginia-Clarke
USA;USA-Virginia-Colonial-Heights
USA;USA-Virginia-Covington
USA;USA-Virginia-Craig
USA;USA-Virginia-Culpeper
USA;USA-Virginia-Cumberland
USA;USA-Virginia-Danville
USA;USA-Virginia-Dickenson
USA;USA-Virginia-Dinwiddie
USA;USA-Virginia-Emporia
USA;USA-Virginia-Essex
USA;USA-Virginia-Fairfax
USA;USA-Virginia-Fairfax-City
USA;USA-Virginia-Falls-Church
USA;USA-Virginia-Fauquier
USA;USA-Virginia-Floyd
USA;USA-Virginia-Fluvanna
USA;USA-Virginia-Franklin
USA;USA-Virginia-Franklin-City
USA;USA-Virginia-Frederick
USA;USA-Virginia-Fredericksburg
USA;USA-Virginia-Galax
USA;USA-Virginia-Giles
USA;USA-Virginia-Gloucester
USA;USA-Virginia-Goochland
USA;USA-Virginia-Grayson
USA;USA-Virginia-Greene
USA;USA-Virginia-Greensville
USA;USA-Virginia-Halifax
USA;USA-Virginia-Hampton
USA;USA-Virginia-Hanover
USA;USA-Virginia-Harrisonburg
USA;USA-Virginia-Henrico
USA;USA-Virginia-Henry
USA;USA-Virginia-Highland
USA;USA-Virginia-Hopewell
USA;USA-Virginia-Isle-of-Wight
USA;USA-Virginia-James-City
USA;USA-Virginia-King-George
USA;USA-Virginia-King-William
USA;USA-Virginia-King-and-Queen
USA;USA-Virginia-Lancaster
USA;USA-Virginia-Lee
USA;USA-Virginia-Lexington
USA;USA-Virginia-Loudoun
USA;USA-Virginia-Louisa
USA;USA-Virginia-Lunenburg
USA;USA-Virginia-Lynchburg
USA;USA-Virginia-Madison
USA;USA-Virginia-Manassas
USA;USA-Virginia-Manassas-Park
USA;USA-Virginia-Martinsville
USA;USA-Virginia-Mathews
USA;USA-Virginia-Mecklenburg
USA;USA-Virginia-Middlesex
USA;USA-Virginia-Montgomery
USA;USA-Virginia-Nelson
USA;USA-Virginia-New-Kent
USA;USA-Virginia-Newport-News
USA;USA-Virginia-Norfolk
USA;USA-Virginia-Northampton
USA;USA-Virginia-Northumberland
USA;USA-Virginia-Norton
USA;USA-Virginia-Nottoway
USA;USA-Virginia-Orange
USA;USA-Virginia-Page
USA;USA-Virginia-Patrick
USA;USA-Virginia-Petersburg
USA;USA-Virginia-Pittsylvania
USA;USA-Virginia-Poquoson
USA;USA-Virginia-Portsmouth
USA;USA-Virginia-Powhatan
USA;USA-Virginia-Prince-Edward
USA;USA-Virginia-Prince-George
USA;USA-Virginia-Prince-William
USA;USA-Virginia-Pulaski
USA;USA-Virginia-Radford
USA;USA-Virginia-Rappahannock
USA;USA-Virginia-Richmond
USA;USA-Virginia-Richmond-City
USA;USA-Virginia-Roanoke
USA;USA-Virginia-Roanoke-City
USA;USA-Virginia-Rockbridge
USA;USA-Virginia-Rockingham
USA;USA-Virginia-Russell
USA;USA-Virginia-Salem
USA;USA-Virginia-Scott
USA;USA-Virginia-Shenandoah
USA;USA-Virginia-Smyth
USA;USA-Virginia-Southampton
USA;USA-Virginia-Spotsylvania
USA;USA-Virginia-Stafford
USA;USA-Virginia-Staunton
USA;USA-Virginia-Suffolk
USA;USA-Virginia-Surry
USA;USA-Virginia-Sussex
USA;USA-Virginia-Tazewell
USA;USA-Virginia-Virginia-Beach
USA;USA-Virginia-Warren
USA;USA-Virginia-Washington
USA;USA-Virginia-Waynesboro
USA;USA-Virginia-Westmoreland
USA;USA-Virginia-Williamsburg
USA;USA-Virginia-Winchester
USA;USA-Virginia-Wise
USA;USA-Virginia-Wythe
USA;USA-Virginia-York
USA;USA-Washington-Adams
USA;USA-Washington-Asotin
USA;USA-Washington-Benton
USA;USA-Washington-Chelan
USA;USA-Washington-Clallam
USA;USA-Washington-Clark
USA;USA-Washington-Columbia
USA;USA-Washington-Cowlitz
USA;USA-Washington-Douglas
USA;USA-Washington-Ferry
USA;USA-Washington-Franklin
USA;USA-Washington-Garfield
USA;USA-Washington-Grant
USA;USA-Washington-Grays-Harbor
USA;USA-Washington-Island
USA;USA-Washington-Jefferson
USA;USA-Washington-King
USA;USA-Washington-Kitsap
USA;USA-Washington-Kittitas
USA;USA-Washington-Klickitat
USA;USA-Washington-Lewis
USA;USA-Washington-Lincoln
USA;USA-Washington-Mason
USA;USA-Washington-Okanogan
USA;USA-Washington-Pacific
USA;USA-Washington-Pend-Oreille
USA;USA-Washington-Pierce
USA;USA-Washington-San-Juan
USA;USA-Washington-Skagit
USA;USA-Washington-Skamania
USA;USA-Washington-Snohomish
USA;USA-Washington-Spokane
USA;USA-Washington-Stevens
USA;USA-Washington-Thurston
USA;USA-Washington-Wahkiakum
USA;USA-Washington-Walla-Walla
USA;USA-Washington-Whatcom
USA;USA-Washington-Whitman
USA;USA-Washington-Yakima
USA;USA-West-Virginia-Barbour
USA;USA-West-Virginia-Berkeley
USA;USA-West-Virginia-Boone
USA;USA-West-Virginia-Braxton
USA;USA-West-Virginia-Brooke
USA;USA-West-Virginia-Cabell
USA;USA-West-Virginia-Calhoun
USA;USA-West-Virginia-Clay
USA;USA-West-Virginia-Doddridge
USA;USA-West-Virginia-Fayette
USA;USA-West-Virginia-Gilmer
USA;USA-West-Virginia-Grant
USA;USA-West-Virginia-Greenbrier
USA;USA-West-Virginia-Hampshire
USA;USA-West-Virginia-Hancock
USA;USA-West-Virginia-Hardy
USA;USA-West-Virginia-Harrison
USA;USA-West-Virginia-Jackson
USA;USA-West-Virginia-Jefferson
USA;USA-West-Virginia-Kanawha
USA;USA-West-Virginia-Lewis
USA;USA-West-Virginia-Lincoln
USA;USA-West-Virginia-Logan
USA;USA-West-Virginia-Marion
USA;USA-West-Virginia-Marshall
USA;USA-West-Virginia-Mason
USA;USA-West-Virginia-McDowell
USA;USA-West-Virginia-Mercer
USA;USA-West-Virginia-Mineral
USA;USA-West-Virginia-Mingo
USA;USA-West-Virginia-Monongalia
USA;USA-West-Virginia-Monroe
USA;USA-West-Virginia-Morgan
USA;USA-West-Virginia-Nicholas
USA;USA-West-Virginia-Ohio
USA;USA-West-Virginia-Pendleton
USA;USA-West-Virginia-Pleasants
USA;USA-West-Virginia-Pocahontas
USA;USA-West-Virginia-Preston
USA;USA-West-Virginia-Putnam
USA;USA-West-Virginia-Raleigh
USA;USA-West-Virginia-Randolph
USA;USA-West-Virginia-Ritchie
USA;USA-West-Virginia-Roane
USA;USA-West-Virginia-Summers
USA;USA-West-Virginia-Taylor
USA;USA-West-Virginia-Tucker
USA;USA-West-Virginia-Tyler
USA;USA-West-Virginia-Upshur
USA;USA-West-Virginia-Wayne
USA;USA-West-Virginia-Webster
USA;USA-West-Virginia-Wetzel
USA;USA-West-Virginia-Wirt
USA;USA-West-Virginia-Wood
USA;USA-West-Virginia-Wyoming
USA;USA-Wisconsin-Adams
USA;USA-Wisconsin-Ashland
USA;USA-Wisconsin-Barron
USA;USA-Wisconsin-Bayfield
USA;USA-Wisconsin-Brown
USA;USA-Wisconsin-Buffalo
USA;USA-Wisconsin-Burnett
USA;USA-Wisconsin-Calumet
USA;USA-Wisconsin-Chippewa
USA;USA-Wisconsin-Clark
USA;USA-Wisconsin-Columbia
USA;USA-Wisconsin-Crawford
USA;USA-Wisconsin-Dane
USA;USA-Wisconsin-Dodge
USA;USA-Wisconsin-Door
USA;USA-Wisconsin-Douglas
USA;USA-Wisconsin-Dunn
USA;USA-Wisconsin-Eau-Claire
USA;USA-Wisconsin-Florence
USA;USA-Wisconsin-Fond-du-Lac
USA;USA-Wisconsin-Forest
USA;USA-Wisconsin-Grant
USA;USA-Wisconsin-Green
USA;USA-Wisconsin-Green-Lake
USA;USA-Wisconsin-Iowa
USA;USA-Wisconsin-Iron
USA;USA-Wisconsin-Jackson
USA;USA-Wisconsin-Jefferson
USA;USA-Wisconsin-Juneau
USA;USA-Wisconsin-Kenosha
USA;USA-Wisconsin-Kewaunee
USA;USA-Wisconsin-La-Crosse
USA;USA-Wisconsin-Lafayette
USA;USA-Wisconsin-Langlade
USA;USA-Wisconsin-Lincoln
USA;USA-Wisconsin-Manitowoc
USA;USA-Wisconsin-Marathon
USA;USA-Wisconsin-Marinette
USA;USA-Wisconsin-Marquette
USA;USA-Wisconsin-Menominee
USA;USA-Wisconsin-Milwaukee
USA;USA-Wisconsin-Monroe
USA;USA-Wisconsin-Oconto
USA;USA-Wisconsin-Oneida
USA;USA-Wisconsin-Outagamie
USA;USA-Wisconsin-Ozaukee
USA;USA-Wisconsin-Pepin
USA;USA-Wisconsin-Pierce
USA;USA-Wisconsin-Polk
USA;USA-Wisconsin-Portage
USA;USA-Wisconsin-Price
USA;USA-Wisconsin-Racine
USA;USA-Wisconsin-Richland
USA;USA-Wisconsin-Rock
USA;USA-Wisconsin-Rusk
USA;USA-Wisconsin-Sauk
USA;USA-Wisconsin-Sawyer
USA;USA-Wisconsin-Shawano
USA;USA-Wisconsin-Sheboygan
USA;USA-Wisconsin-St.-Croix
USA;USA-Wisconsin-Taylor
USA;USA-Wisconsin-Trempealeau
USA;USA-Wisconsin-Vernon
USA;USA-Wisconsin-Vilas
USA;USA-Wisconsin-Walworth
USA;USA-Wisconsin-Washburn
USA;USA-Wisconsin-Washington
USA;USA-Wisconsin-Waukesha
USA;USA-Wisconsin-Waupaca
USA;USA-Wisconsin-Waushara
USA;USA-Wisconsin-Winnebago
USA;USA-Wisconsin-Wood
USA;USA-Wyoming-Albany
USA;USA-Wyoming-Big-Horn
USA;USA-Wyoming-Campbell
USA;USA-Wyoming-Carbon
USA;USA-Wyoming-Converse
USA;USA-Wyoming-Crook
USA;USA-Wyoming-Fremont
USA;USA-Wyoming-Goshen
USA;USA-Wyoming-Hot-Springs
USA;USA-Wyoming-Johnson
USA;USA-Wyoming-Laramie
USA;USA-Wyoming-Lincoln
USA;USA-Wyoming-Natrona
USA;USA-Wyoming-Niobrara
USA;USA-Wyoming-Park
USA;USA-Wyoming-Platte
USA;USA-Wyoming-Sheridan
USA;USA-Wyoming-Sublette
USA;USA-Wyoming-Sweetwater
USA;USA-Wyoming-Teton
USA;USA-Wyoming-Uinta
USA;USA-Wyoming-Washakie
USA;USA-Wyoming-Weston
UGA;UGA
UKR;UKR-Cherkasy-Oblast
UKR;UKR-Chernihiv-Oblast
UKR;UKR-Chernivtsi-Oblast
UKR;UKR-Crimea-Republic-
UKR;UKR-Dnipropetrovsk-Oblast
UKR;UKR-Donetsk-Oblast
UKR;UKR-Ivano-Frankivsk-Oblast
UKR;UKR-Kharkiv-Oblast
UKR;UKR-Kherson-Oblast
UKR;UKR-Khmelnytskyi-Oblast
UKR;UKR-Kiev
UKR;UKR-Kiev-Oblast
UKR;UKR-Kirovohrad-Oblast
UKR;UKR-Luhansk-Oblast
UKR;UKR-Lviv-Oblast
UKR;UKR-Mykolaiv-Oblast
UKR;UKR-Odessa-Oblast
UKR;UKR-Poltava-Oblast
UKR;UKR-Rivne-Oblast
UKR;UKR-Sevastopol-
UKR;UKR-Sumy-Oblast
UKR;UKR-Ternopil-Oblast
UKR;UKR-Vinnytsia-Oblast
UKR;UKR-Volyn-Oblast
UKR;UKR-Zakarpattia-Oblast
UKR;UKR-Zaporizhia-Oblast
UKR;UKR-Zhytomyr-Oblast
ARE;ARE
GBR;GBR-Anguilla
GBR;GBR-Bermuda
GBR;GBR-British-Virgin-Islands
GBR;GBR-Cayman-Islands
GBR;GBR-Channel-Islands
GBR;GBR-England
GBR;GBR-Falkland-Islands-(Malvinas)
GBR;GBR-Gibraltar
GBR;GBR-Guernsey
GBR;GBR-Isle-of-Man
GBR;GBR-Jersey
GBR;GBR-Montserrat
GBR;GBR-Northern-Ireland
GBR;GBR-Pitcairn-Islands
GBR;GBR-Saint-Helena--Ascension-and-Tristan-da-Cunha
GBR;GBR-Scotland
GBR;GBR-Turks-and-Caicos-Islands
GBR;GBR-Wales
URY;URY
UZB;UZB
VUT;VUT
VEN;VEN
VNM;VNM
WBG;WBG
WO2;WO2
YEM;YEM
ZMB;ZMB
ZWE;ZWE
